0	0.028713008845459177
1	0.02874635298476358
2	0.028779697124067985
3	0.028813041263372387
4	0.028846385402676793
5	0.028879729541981196
6	0.028913073681285602
7	0.028946417820590004
8	0.02897976195989441
9	0.029013106099198813
10	0.02904645023850322
11	0.029079794377807625
12	0.02911313851711203
13	0.029146482656416433
14	0.02917982679572084
15	0.02921317093502524
16	0.029246515074329644
17	0.02927985921363405
18	0.029313203352938452
19	0.029346547492242858
20	0.02937989163154726
21	0.029413235770851667
22	0.02944657991015607
23	0.029479924049460475
24	0.029513268188764877
25	0.029546612328069283
26	0.029579956467373686
27	0.029613300606678092
28	0.029646644745982494
29	0.0296799888852869
30	0.029713333024591303
31	0.02974667716389571
32	0.02978002130320011
33	0.029813365442504514
34	0.02984670958180892
35	0.029880053721113322
36	0.029913397860417728
37	0.02994674199972213
38	0.029980086139026536
39	0.03001343027833094
40	0.030046774417635345
41	0.030080118556939747
42	0.030113462696244157
43	0.03014680683554856
44	0.030180150974852965
45	0.030213495114157368
46	0.03024683925346177
47	0.030280183392766176
48	0.03031352753207058
49	0.030346871671374984
50	0.030380215810679387
51	0.030413559949983793
52	0.030446904089288195
53	0.0304802482285926
54	0.030513592367897004
55	0.03054693650720141
56	0.030580280646505812
57	0.030613624785810218
58	0.03064696892511462
59	0.030680313064419026
60	0.03071365720372343
61	0.030747001343027835
62	0.030780345482332237
63	0.03081368962163664
64	0.030847033760941046
65	0.030880377900245448
66	0.030913722039549854
67	0.030947066178854257
68	0.030980410318158663
69	0.031013754457463065
70	0.03104709859676747
71	0.031080442736071877
72	0.031113786875376283
73	0.031147131014680682
74	0.031180475153985088
75	0.031213819293289494
76	0.0312471634325939
77	0.031280507571898306
78	0.031313851711202705
79	0.03134719585050711
80	0.03138053998981151
81	0.031413884129115915
82	0.03144722826842032
83	0.03148057240772473
84	0.03151391654702913
85	0.03154726068633354
86	0.03158060482563794
87	0.031613948964942344
88	0.03164729310424674
89	0.03168063724355115
90	0.031713981382855555
91	0.03174732552215996
92	0.03178066966146437
93	0.03181401380076877
94	0.03184735794007317
95	0.03188070207937757
96	0.03191404621868198
97	0.03194739035798638
98	0.03198073449729079
99	0.032014078636595195
100	0.0320474227758996
101	0.032080766915204
102	0.032114111054508405
103	0.03214745519381281
104	0.03218079933311722
105	0.032214143472421616
106	0.03224748761172602
107	0.03228083175103043
108	0.032314175890334834
109	0.03234752002963924
110	0.03238086416894364
111	0.032414208308248045
112	0.032447552447552444
113	0.03248089658685685
114	0.032514240726161256
115	0.03254758486546566
116	0.03258092900477007
117	0.03261427314407447
118	0.03264761728337887
119	0.03268096142268328
120	0.03271430556198768
121	0.032747649701292084
122	0.03278099384059649
123	0.032814337979900896
124	0.0328476821192053
125	0.0328810262585097
126	0.032914370397814106
127	0.03294771453711851
128	0.03298105867642291
129	0.03301440281572732
130	0.03304774695503172
131	0.03308109109433613
132	0.033114435233640535
133	0.033147779372944934
134	0.03318112351224934
135	0.033214467651553746
136	0.033247811790858145
137	0.03328115593016255
138	0.03331450006946696
139	0.03334784420877136
140	0.03338118834807577
141	0.033414532487380175
142	0.03344787662668458
143	0.03348122076598898
144	0.033514564905293386
145	0.033547909044597785
146	0.03358125318390219
147	0.033614597323206596
148	0.033647941462511
149	0.0336812856018154
150	0.03371462974111981
151	0.03374797388042421
152	0.03378131801972861
153	0.03381466215903302
154	0.033848006298337424
155	0.03388135043764183
156	0.033914694576946236
157	0.033948038716250635
158	0.03398138285555504
159	0.03401472699485945
160	0.034048071134163846
161	0.03408141527346825
162	0.03411475941277266
163	0.034148103552077064
164	0.03418144769138147
165	0.03421479183068587
166	0.034248135969990275
167	0.03428148010929468
168	0.03431482424859908
169	0.034348168387903485
170	0.03438151252720789
171	0.0344148566665123
172	0.0344482008058167
173	0.03448154494512111
174	0.034514889084425515
175	0.034548233223729914
176	0.03458157736303431
177	0.03461492150233872
178	0.034648265641643125
179	0.03468160978094753
180	0.03471495392025194
181	0.034748298059556336
182	0.03478164219886074
183	0.03481498633816515
184	0.03484833047746955
185	0.03488167461677395
186	0.03491501875607836
187	0.034948362895382765
188	0.03498170703468717
189	0.03501505117399157
190	0.035048395313295976
191	0.03508173945260038
192	0.03511508359190478
193	0.035148427731209186
194	0.03518177187051359
195	0.035215116009818
196	0.035248460149122404
197	0.0352818042884268
198	0.03531514842773121
199	0.035348492567035615
200	0.035381836706340014
201	0.03541518084564443
202	0.035448524984948826
203	0.03548186912425323
204	0.03551521326355764
205	0.035548557402862044
206	0.03558190154216645
207	0.03561524568147085
208	0.035648589820775255
209	0.035681933960079654
210	0.03571527809938406
211	0.035748622238688466
212	0.03578196637799287
213	0.03581531051729727
214	0.035848654656601676
215	0.03588199879590608
216	0.03591534293521049
217	0.03594868707451489
218	0.03598203121381929
219	0.0360153753531237
220	0.036048719492428105
221	0.036082063631732504
222	0.03611540777103691
223	0.036148751910341316
224	0.03618209604964572
225	0.03621544018895012
226	0.03624878432825453
227	0.03628212846755893
228	0.03631547260686334
229	0.03634881674616774
230	0.036382160885472144
231	0.03641550502477655
232	0.036448849164080956
233	0.036482193303385355
234	0.03651553744268976
235	0.036548881581994166
236	0.03658222572129857
237	0.03661556986060297
238	0.03664891399990738
239	0.03668225813921178
240	0.03671560227851618
241	0.03674894641782059
242	0.036782290557124994
243	0.0368156346964294
244	0.036848978835733806
245	0.036882322975038205
246	0.03691566711434261
247	0.03694901125364702
248	0.036982355392951416
249	0.03701569953225582
250	0.03704904367156023
251	0.03708609271523179
252	0.03712314175890335
253	0.037160190802574905
254	0.03719723984624647
255	0.03723428888991803
256	0.03727133793358959
257	0.037308386977261146
258	0.03734543602093271
259	0.03738248506460427
260	0.03741953410827583
261	0.03745658315194739
262	0.03749363219561895
263	0.037530681239290514
264	0.03756773028296207
265	0.03760477932663363
266	0.03764182837030519
267	0.037678877413976755
268	0.03771592645764831
269	0.03775297550131987
270	0.03779002454499143
271	0.037827073588662996
272	0.03786412263233455
273	0.03790117167600611
274	0.03793822071967767
275	0.03797526976334924
276	0.038012318807020794
277	0.03804936785069235
278	0.038086416894363914
279	0.03812346593803548
280	0.038160514981707035
281	0.03819756402537859
282	0.038234613069050155
283	0.03827166211272172
284	0.038308711156393276
285	0.03834576020006484
286	0.038382809243736396
287	0.03841985828740796
288	0.038456907331079516
289	0.03849395637475107
290	0.03853100541842264
291	0.0385680544620942
292	0.038605103505765764
293	0.03864215254943732
294	0.03867920159310888
295	0.03871625063678044
296	0.038753299680452005
297	0.03879034872412356
298	0.03882739776779512
299	0.03886444681146668
300	0.03890149585513824
301	0.038938544898809796
302	0.03897559394248136
303	0.03901264298615292
304	0.03904969202982448
305	0.03908674107349604
306	0.0391237901171676
307	0.039160839160839164
308	0.03919788820451072
309	0.03923493724818228
310	0.03927198629185384
311	0.039309035335525405
312	0.03934608437919696
313	0.03938313342286852
314	0.03942018246654008
315	0.039457231510211646
316	0.0394942805538832
317	0.03953132959755476
318	0.03956837864122632
319	0.03960542768489789
320	0.039642476728569444
321	0.03967952577224101
322	0.039716574815912564
323	0.03975362385958413
324	0.039790672903255685
325	0.03982772194692725
326	0.039864770990598805
327	0.03990182003427037
328	0.03993886907794193
329	0.03997591812161349
330	0.040012967165285046
331	0.04005001620895661
332	0.040087065252628167
333	0.04012411429629972
334	0.04016116333997129
335	0.04019821238364285
336	0.04023526142731441
337	0.040272310470985964
338	0.04030935951465753
339	0.04034640855832909
340	0.04038345760200065
341	0.040420506645672205
342	0.04045755568934377
343	0.04049460473301533
344	0.04053165377668689
345	0.040568702820358446
346	0.04060575186403001
347	0.04064280090770157
348	0.04067984995137313
349	0.04071689899504469
350	0.04075394803871625
351	0.040790997082387814
352	0.04082804612605937
353	0.04086509516973093
354	0.04090214421340249
355	0.040939193257074055
356	0.04097624230074562
357	0.041013291344417176
358	0.04105034038808873
359	0.041087389431760296
360	0.04112443847543186
361	0.04116148751910342
362	0.04119853656277497
363	0.04123558560644654
364	0.041272634650118094
365	0.04130968369378965
366	0.041346732737461214
367	0.04138378178113278
368	0.041420830824804335
369	0.04145787986847589
370	0.041494928912147455
371	0.04153197795581902
372	0.041569026999490576
373	0.04160607604316213
374	0.041643125086833696
375	0.04168017413050526
376	0.041717223174176817
377	0.04175427221784837
378	0.04179132126151994
379	0.0418283703051915
380	0.04186541934886306
381	0.041902468392534614
382	0.04193951743620618
383	0.04197656647987774
384	0.0420136155235493
385	0.042050664567220855
386	0.04208771361089242
387	0.04212476265456398
388	0.042161811698235546
389	0.0421988607419071
390	0.04223590978557866
391	0.04227295882925022
392	0.04231000787292179
393	0.042347056916593344
394	0.0423841059602649
395	0.04242115500393646
396	0.04245820404760802
397	0.042495253091279585
398	0.04253230213495114
399	0.042569351178622705
400	0.04260640022229426
401	0.04264344926596582
402	0.04268049830963738
403	0.042717547353308946
404	0.0427545963969805
405	0.04279164544065206
406	0.04282869448432362
407	0.04286574352799519
408	0.042902792571666744
409	0.0429398416153383
410	0.042976890659009864
411	0.04301393970268143
412	0.043050988746352985
413	0.04308803779002455
414	0.043125086833696105
415	0.04316213587736767
