Param	% Change in param	Fdiff	Pdiff	Adiff	Udiff
Ky	-10.0	-0.029534245442930235	-0.04250049953982542	0.07203474498275364	0.0
Ky	-9.0	-0.026302266005930414	-0.037849602301215444	0.06415186830714426	0.0
Ky	-8.0	-0.02313732339750804	-0.03329517269397218	0.0564324960914786	0.0
Ky	-7.0	-0.020037353336843228	-0.028834240167650536	0.04887159350449166	0.0
Ky	-6.0	-0.017000375436513948	-0.024463954896444796	0.04146433033295682	0.0
Ky	-5.0	-0.014024488983521488	-0.02018158170799322	0.03420607069151427	0.0
Ky	-4.0	-0.011107868972393714	-0.015984494374906885	0.027092363347299586	0.0
Ky	-3.0	-0.008248762372948804	-0.011870170243998179	0.020118932616945195	0.0
Ky	-2.0	-0.005445484616703938	-0.007836185180134464	0.01328166979683676	0.0
Ky	-1.0	-0.0026964162871183917	-0.0038802088034114966	0.006576625090529364	0.0
Ky	0.0	0.0	0.0	0.0	0.0
Ky	1.0	0.0026452625385247897	0.003806597311536871	-0.006451859850062691	0.0
Ky	2.0	0.0052408133081996156	0.007541658175215078	-0.012782471483416158	0.0
Ky	3.0	0.0077880405957428955	0.011207180369483826	-0.018995220965227433	0.0
Ky	4.0	0.010288281470916455	0.01480508797034506	-0.02509336944126206	0.0
Ky	5.0	0.012742824126831226	0.01833723471909836	-0.031080058845927905	0.0
Ky	6.0	0.015152910093067767	0.02180540720709805	-0.03695831730016774	0.0
Ky	7.0	0.017519736329659225	0.025211327889022684	-0.04273106421868289	0.0
Ky	8.0	0.01984445720927938	0.028556657935306404	-0.048401115144588	0.0
Ky	9.0	0.02212818639460981	0.03184299993370773	-0.05397118632831854	0.0
Ky	10.0	0.024371998617237517	0.03507190044919624	-0.05944389906643488	0.0
epsilon	-10.0	0.0	0.0	0.0	0.0
epsilon	-9.0	0.0	0.0	0.0	0.0
epsilon	-8.0	0.0	0.0	0.0	0.0
epsilon	-7.0	0.0	0.0	0.0	0.0
epsilon	-6.0	0.0	0.0	0.0	0.0
epsilon	-5.0	0.0	0.0	0.0	0.0
epsilon	-4.0	0.0	0.0	0.0	0.0
epsilon	-3.0	0.0	0.0	0.0	0.0
epsilon	-2.0	0.0	0.0	0.0	0.0
epsilon	-1.0	0.0	0.0	0.0	0.0
epsilon	0.0	0.0	0.0	0.0	0.0
epsilon	1.0	0.0	0.0	0.0	0.0
epsilon	2.0	0.0	0.0	0.0	0.0
epsilon	3.0	0.0	0.0	0.0	0.0
epsilon	4.0	0.0	0.0	0.0	0.0
epsilon	5.0	0.0	0.0	0.0	0.0
epsilon	6.0	0.0	0.0	0.0	0.0
epsilon	7.0	0.0	0.0	0.0	0.0
epsilon	8.0	0.0	0.0	0.0	0.0
epsilon	9.0	0.0	0.0	0.0	0.0
epsilon	10.0	0.0	0.0	0.0	0.0
