Param	% Change in param	Fdiff	Pdiff	Adiff	Udiff
p0	-6.8	4.732313624791207E-4	8.548112644182031E-4	-0.0013280426269345336	0.0
p0	-6.7	4.662720781877794E-4	8.422405100800279E-4	-0.0013085125883032234	0.0
p0	-6.6000000000000005	4.5931279389352375E-4	8.296697557420851E-4	-0.0012889825496718021	0.0
p0	-6.5	4.523535096000453E-4	8.170990014046316E-4	-0.001269452511040603	0.0
p0	-6.4	4.453942253075105E-4	8.045282470669768E-4	-0.0012499224724091818	0.0
p0	-6.3	4.3843494101308833E-4	7.919574927288398E-4	-0.0012303924337777605	0.0
p0	-6.2	4.31475656720276E-4	7.793867383928781E-4	-0.0012108623951463393	0.0
p0	-6.1000000000000005	4.245163724282963E-4	7.66815984053898E-4	-0.001191332356514918	0.0
p0	-6.0	4.175570881327362E-4	7.542452297170758E-4	-0.0011718023178834969	0.0
p0	-5.9	4.105978038401181E-4	7.41674475378571E-4	-0.0011522722792520756	0.0
p0	-5.8	4.036385195467507E-4	7.291037210428487E-4	-0.0011327422406207655	0.0
p0	-5.7	3.966792352568249E-4	7.165329667055617E-4	-0.0011132122019893442	0.0
p0	-5.6000000000000005	3.897199509618754E-4	7.03962212367782E-4	-0.001093682163357923	0.0
p0	-5.5	3.827606666667316E-4	6.913914580281462E-4	-0.0010741521247266128	0.0
p0	-5.4	3.7580138237541805E-4	6.788207036923163E-4	-0.0010546220860953026	0.0
p0	-5.3	3.6884209807996893E-4	6.662499493548905E-4	-0.0010350920474638814	0.0
p0	-5.2	3.618828137881558E-4	6.536791950166876E-4	-0.0010155620088324602	0.0
p0	-5.1000000000000005	3.5492352949620387E-4	6.411084406793242E-4	-9.96031970200928E-4	0.0
p0	-5.0	3.4796424520075475E-4	6.28537686341888E-4	-9.765019315696177E-4	0.0
p0	-4.9	3.4100496090830323E-4	6.159669320048196E-4	-9.569718929383075E-4	0.0
p0	-4.8	3.3404567661346474E-4	6.033961776666721E-4	-9.374418543068863E-4	0.0
p0	-4.7	3.2708639232023606E-4	5.908254233282575E-4	-9.179118156753541E-4	0.0
p0	-4.6000000000000005	3.2012710802978295E-4	5.782546689908838E-4	-8.983817770440439E-4	0.0
p0	-4.5	3.1316782373475016E-4	5.656839146534823E-4	-8.788517384127337E-4	0.0
p0	-4.4	3.0620853944024473E-4	5.531131603152308E-4	-8.593216997812014E-4	0.0
p0	-4.3	2.992492551495973E-4	5.405424059780062E-4	-8.397916611498912E-4	0.0
p0	-4.2	2.9228997085406494E-4	5.279716516414998E-4	-8.2026162251847E-4	0.0
p0	-4.1	2.85330686560864E-4	5.154008973028215E-4	-8.007315838870488E-4	0.0
p0	-4.0	2.783714022706607E-4	5.028301429655831E-4	-7.812015452556276E-4	0.0
p0	-3.9	2.7141211797310216E-4	4.902593886276334E-4	-7.616715066243174E-4	0.0
p0	-3.8000000000000003	2.6445283368195516E-4	4.776886342897739E-4	-7.421414679928962E-4	0.0
p0	-3.7	2.574935493893926E-4	4.651178799521469E-4	-7.226114293614749E-4	0.0
p0	-3.6	2.5053426509685783E-4	4.5254712561408963E-4	-7.030813907300537E-4	0.0
p0	-3.5	2.4357498080293527E-4	4.39976371277212E-4	-6.835513520987435E-4	0.0
p0	-3.4	2.3661569650915149E-4	4.2740561694035867E-4	-6.640213134674333E-4	0.0
p0	-3.3000000000000003	2.2965641221497912E-4	4.148348626021592E-4	-6.4449127483579E-4	0.0
p0	-3.2	2.2269712792330476E-4	4.0226410826514625E-4	-6.249612362045909E-4	0.0
p0	-3.1	2.157378436266344E-4	3.896933539279876E-4	-6.054311975730586E-4	0.0
p0	-3.0	2.0877855933432166E-4	3.771225995891428E-4	-5.859011589417484E-4	0.0
p0	-2.9	2.0181927504084318E-4	3.645518452512764E-4	-5.663711203103272E-4	0.0
p0	-2.8000000000000003	1.9485999074869698E-4	3.5198109091437446E-4	-5.46841081678906E-4	0.0
p0	-2.7	1.8790070645405277E-4	3.3941033657741704E-4	-5.273110430473738E-4	0.0
p0	-2.6	1.8094142215940856E-4	3.268395822390302E-4	-5.077810044161746E-4	0.0
p0	-2.5	1.7398213787095385E-4	3.142688279020346E-4	-4.882509657848644E-4	0.0
p0	-2.4	1.6702285357805824E-4	3.016980735649037E-4	-4.6872092715344316E-4	0.0
p0	-2.3000000000000003	1.6006356928227605E-4	2.891273192257571E-4	-4.4919088852202194E-4	0.0
p0	-2.2	1.5310428499051842E-4	2.765565648896011E-4	-4.296608498906007E-4	0.0
p0	-2.1	1.4614500069537462E-4	2.6398581055146406E-4	-4.101308112592905E-4	0.0
p0	-2.0	1.3918571640528232E-4	2.5141505621334437E-4	-3.906007726277583E-4	0.0
p0	-1.9000000000000001	1.322264321108324E-4	2.3884430187580408E-4	-3.7107073399633705E-4	0.0
p0	-1.8	1.2526714781480042E-4	2.2627354753837134E-4	-3.515406953651379E-4	0.0
p0	-1.7	1.1830786352295952E-4	2.1370279320235414E-4	-3.3201065673360564E-4	0.0
p0	-1.6	1.113485792312019E-4	2.0113203886475486E-4	-3.1248061810229544E-4	0.0
p0	-1.5	1.0438929493428173E-4	1.885612845251329E-4	-2.929505794708742E-4	0.0
p0	-1.4000000000000001	9.74300106432735E-5	1.7599053018716587E-4	-2.73420540839453E-4	0.0
p0	-1.3	9.047072634907338E-5	1.634197758518044E-4	-2.538905022080318E-4	0.0
p0	-1.2	8.351144205764882E-5	1.5084902151371246E-4	-2.3436046357672158E-4	0.0
p0	-1.1	7.655215776380953E-5	1.382782671749197E-4	-2.1483042494541138E-4	0.0
p0	-1.0	6.959287347024778E-5	1.2570751283659184E-4	-1.9530038631376812E-4	0.0
p0	-0.9	6.263358917810158E-5	1.131367585001826E-4	-1.7577034768245792E-4	0.0
p0	-0.8	5.567430488351288E-5	1.0056600416348191E-4	-1.562403090510367E-4	0.0
p0	-0.7000000000000001	4.87150205907283E-5	8.799524982560855E-5	-1.3671027041961548E-4	0.0
p0	-0.6	4.175573629769391E-5	7.542449548837704E-5	-1.1718023178830528E-4	0.0
p0	-0.5	3.479645200293868E-5	6.285374115179432E-5	-9.765019315688406E-5	0.0
p0	-0.4	2.7837167711042277E-5	5.028298681158949E-5	-7.812015452557386E-5	0.0
p0	-0.3	2.0877883417230736E-5	3.77122324757076E-5	-5.859011589404162E-5	0.0
p0	-0.2	1.3918599125889441E-5	2.51414781388265E-5	-3.906007726284244E-5	0.0
p0	-0.1	6.9593148299407215E-6	1.25707238000268E-5	-1.9530038631310198E-5	0.0
p0	0.0	0.0	0.0	0.0	0.0
p0	0.1	-8.007315840108387E-6	-1.1522722792020601E-5	1.9530038631532243E-5	0.0
p0	0.2	-1.6014631679384106E-5	-2.3045445586022256E-5	3.906007726284244E-5	0.0
p0	0.3	-2.4021947519242692E-5	-3.4568168378740216E-5	5.859011589415264E-5	0.0
p0	0.4	-3.20292633569641E-5	-4.609089117138879E-5	7.812015452568488E-5	0.0
p0	0.5	-4.003657919560144E-5	-5.7613613961983445E-5	9.765019315699508E-5	0.0
p0	0.6	-4.804389503354489E-5	-6.913633675532244E-5	1.171802317884163E-4	0.0
p0	0.7000000000000001	-5.605121087409737E-5	-8.065905954766917E-5	1.367102704197265E-4	0.0
p0	0.8	-6.405852671254042E-5	-9.218178234114346E-5	1.5624030905114772E-4	0.0
p0	0.9	-7.206584254931814E-5	-1.0370450513256038E-4	1.7577034768256894E-4	0.0
p0	1.0	-8.007315838903795E-5	-1.1522722792516038E-4	1.9530038631387914E-4	0.0
p0	1.1	-8.808047422792509E-5	-1.2674995071778467E-4	2.1483042494541138E-4	0.0
p0	1.2	-9.608779006625712E-5	-1.3827267351037772E-4	2.343604635768326E-4	0.0
p0	1.3	-1.040951059066153E-4	-1.4979539630351202E-4	2.538905022081428E-4	0.0
p0	1.4000000000000001	-1.1210242174444773E-4	-1.6131811909551874E-4	2.73420540839564E-4	0.0
p0	1.5	-1.2010973758383447E-4	-1.7284084188791057E-4	2.9295057947098524E-4	0.0
p0	1.6	-1.281170534241094E-4	-1.8436356467994852E-4	3.1248061810229544E-4	0.0
p0	1.7	-1.3612436926097038E-4	-1.9588628747303424E-4	3.3201065673371666E-4	0.0
p0	1.8	-1.4413168510016283E-4	-2.0740901026495423E-4	3.515406953651379E-4	0.0
p0	1.9000000000000001	-1.5213900093949406E-4	-2.189317330593063E-4	3.710707339965591E-4	0.0
p0	2.0	-1.601463167775763E-4	-2.3045445584952626E-4	3.906007726279803E-4	0.0
p0	2.1	-1.6815363261782346E-4	-2.4197717864393384E-4	4.1013081125940154E-4	0.0
p0	2.2	-1.761609484555171E-4	-2.5349990143499687E-4	4.2966084989071174E-4	0.0
p0	2.3000000000000003	-1.8416826429351607E-4	-2.650226242285614E-4	4.4919088852202194E-4	0.0
p0	2.4	-1.9217558013481795E-4	-2.7654534702164363E-4	4.687209271535542E-4	0.0
p0	2.5	-2.0018289597364958E-4	-2.8806806981535385E-4	4.882509657848644E-4	0.0
p0	2.6	-2.0819021181037178E-4	-2.9959079260578544E-4	5.077810044162856E-4	0.0
p0	2.7	-2.1619752765028588E-4	-3.1111351539854157E-4	5.273110430477068E-4	0.0
p0	2.8000000000000003	-2.24204843489062E-4	-3.2263623819064197E-4	5.46841081679128E-4	0.0
p0	2.9	-2.3221215932606176E-4	-3.341589609823989E-4	5.663711203105493E-4	0.0
p0	3.0	-2.402194751661979E-4	-3.4568168377522787E-4	5.859011589417484E-4	0.0
p0	3.1	-2.4822679100483525E-4	-3.572044065681991E-4	6.054311975732807E-4	0.0
p0	3.2	-2.5623410684560977E-4	-3.6872712936154503E-4	6.249612362045909E-4	0.0
p0	3.3000000000000003	-2.642414226843304E-4	-3.8024985215263235E-4	6.444912748361231E-4	0.0
p0	3.4	-2.722487385221628E-4	-3.917725749468179E-4	6.640213134674333E-4	0.0
p0	3.5	-2.802560543605226E-4	-4.0329529773783235E-4	6.835513520988545E-4	0.0
p0	3.6	-2.882633702005477E-4	-4.1481802053216707E-4	7.030813907302758E-4	0.0
p0	3.7	-2.9627068603838014E-4	-4.263407433225813E-4	7.22611429361586E-4	0.0
p0	3.8000000000000003	-3.0427800187815546E-4	-4.378634661180228E-4	7.421414679930072E-4	0.0
p0	3.9	-3.122853177167928E-4	-4.493861889089401E-4	7.616715066245394E-4	0.0
p0	4.0	-3.2029263355537463E-4	-4.609089117003119E-4	7.812015452559606E-4	0.0
p0	4.1	-3.2829994939484464E-4	-4.7243163449275927E-4	8.007315838871598E-4	0.0
p0	4.2	-3.363072652328991E-4	-4.839543572863411E-4	8.202616225186921E-4	0.0
p0	4.3	-3.443145810711479E-4	-4.954770800792846E-4	8.397916611500023E-4	0.0
p0	4.4	-3.5232189691045135E-4	-5.069998028703615E-4	8.593216997814235E-4	0.0
p0	4.5	-3.6032921275155894E-4	-5.185225256647968E-4	8.788517384128447E-4	0.0
p0	4.6000000000000005	-3.683365285880036E-4	-5.300452484558321E-4	8.983817770441549E-4	0.0
p0	4.7	-3.763438444292222E-4	-5.415679712481615E-4	9.179118156755761E-4	0.0
p0	4.8	-3.8435116026597216E-4	-5.530906940418266E-4	9.374418543068863E-4	0.0
p0	4.9	-3.9235847610502583E-4	-5.646134168326676E-4	9.569718929384186E-4	0.0
p0	5.0	-4.0036579194360766E-4	-5.761361396258123E-4	9.765019315698398E-4	0.0
p0	5.1000000000000005	-4.083731077836883E-4	-5.876588624192658E-4	9.96031970201039E-4	0.0
p0	5.2	-4.1638042362193706E-4	-5.991815852114078E-4	0.0010155620088324602	0.0
p0	5.3	-4.2438773945949193E-4	-6.107043080029288E-4	0.0010350920474639924	0.0
p0	5.4	-4.3239505529821254E-4	-6.222270307968195E-4	0.0010546220860954136	0.0
p0	5.5	-4.404023711398197E-4	-6.337497535885278E-4	0.0010741521247267238	0.0
p0	5.6000000000000005	-4.484096869786236E-4	-6.452724763813533E-4	0.001093682163358145	0.0
p0	5.7	-4.564170028150405E-4	-6.567951991737209E-4	0.0011132122019894553	0.0
p0	5.8	-4.644243186541219E-4	-6.683179219668794E-4	0.0011327422406208765	0.0
p0	5.9	-4.7243163449389725E-4	-6.798406447586398E-4	0.0011522722792521867	0.0
p0	6.0	-4.804389503330342E-4	-6.913633675524021E-4	0.00117180231788383	0.0
p0	6.1000000000000005	-4.884462661702282E-4	-7.028860903433784E-4	0.0011913323565150291	0.0
p0	6.2	-4.964535820114468E-4	-7.144088131360235E-4	0.0012108623951463393	0.0
p0	6.3	-5.044608978496956E-4	-7.259315359288109E-4	0.0012303924337778716	0.0
p0	6.4	-5.124682136880276E-4	-7.374542587218098E-4	0.0012499224724091818	0.0
p0	6.5	-5.204755295270258E-4	-7.489769815143162E-4	0.001269452511040714	0.0
p0	6.6000000000000005	-5.284828453658019E-4	-7.60499704307107E-4	0.0012889825496719132	0.0
p0	6.7	-5.364901612052164E-4	-7.720224270993843E-4	0.0013085125883034454	0.0
p0	6.8	-5.444974770439093E-4	-7.835451498926956E-4	0.0013280426269348666	0.0
p0	6.9	-5.525047928838511E-4	-7.950678726846849E-4	0.0013475726655661768	0.0
p0	7.0	-5.605121087232379E-4	-8.065905954780447E-4	0.001367102704197709	0.0
p0	7.1000000000000005	-5.685194245615699E-4	-8.18113318267831E-4	0.0013866327428289082	0.0
p0	7.2	-5.765267403992913E-4	-8.296360410621345E-4	0.0014061627814603295	0.0
p0	7.3	-5.845340562373458E-4	-8.411587638550155E-4	0.0014256928200917507	0.0
p0	7.4	-5.925413720775374E-4	-8.526814866474178E-4	0.001445222858723172	0.0
p0	7.5	-6.005486879173128E-4	-8.642042094398061E-4	0.0014647528973545931	0.0
p0	7.6000000000000005	-6.085560037537852E-4	-8.757269322314798E-4	0.0014842829359859033	0.0
p0	7.7	-6.165633195950315E-4	-8.872496550256029E-4	0.0015038129746173245	0.0
p0	7.8	-6.245706354316427E-4	-8.987723778166971E-4	0.0015233430132487458	0.0
p0	7.9	-6.325779512723062E-4	-9.102951006095816E-4	0.001542873051880167	0.0
p0	8.0	-6.405852671098333E-4	-9.218178234006343E-4	0.0015624030905114772	0.0
p0	8.1	-6.485925829474437E-4	-9.333405461940426E-4	0.0015819331291430094	0.0
p0	8.2	-6.565998987866639E-4	-9.448632689858308E-4	0.0016014631677743196	0.0
p0	8.3	-6.646072146247739E-4	-9.563859917799504E-4	0.0016209932064058519	0.0
p0	8.4	-6.726145304645492E-4	-9.679087145717559E-4	0.001640523245037162	0.0
p0	8.5	-6.806218463049074E-4	-9.794314373649006E-4	0.0016600532836685833	0.0
p0	8.6	-6.886291621426011E-4	-9.909541601582812E-4	0.0016795833222998935	0.0
p0	8.700000000000001	-6.966364779809331E-4	-0.0010024768829491847	0.0016991133609312037	0.0
p0	8.8	-7.046437938211803E-4	-0.0010139996057426937	0.001718643399562736	0.0
p0	8.9	-7.12651109659318E-4	-0.001025522328534527	0.0017381734381940461	0.0
p0	9.0	-7.206584254994264E-4	-0.0010370450513276716	0.0017577034768254673	0.0
p0	9.1	-7.286657413377584E-4	-0.0010485677741200947	0.0017772335154568886	0.0
p0	9.200000000000001	-7.366730571773394E-4	-0.0010600904969131422	0.0017967635540881988	0.0
p0	9.3	-7.446803730156992E-4	-0.0010716132197050796	0.00181629359271962	0.0
p0	9.4	-7.52687688855197E-4	-0.0010831359424972042	0.0018358236313510412	0.0
p0	9.5	-7.60695004694778E-4	-0.0010946586652912892	0.0018553536699824624	0.0
p0	9.6	-7.687023205313337E-4	-0.001106181388082491	0.0018748837086137726	0.0
p0	9.700000000000001	-7.767096363719417E-4	-0.0011177041108746087	0.0018944137472453049	0.0
p0	9.8	-7.84716952210579E-4	-0.0011292268336679928	0.001913943785876615	0.0
p0	9.9	-7.927242680489388E-4	-0.001140749556460468	0.0019334738245080363	0.0
p0	10.0	-8.007315838871598E-4	-0.0011522722792529812	0.0019530038631393465	0.0
Kp	-10.0	0.03211580448803983	0.03953718886891257	-0.06606508068003436	-0.005587912676919368
Kp	-9.9	0.03179464644315924	0.03914181698022248	-0.06540442987323403	-0.005532033550150098
Kp	-9.8	0.03147348839827965	0.03874644509153333	-0.06474377906643358	-0.0054761544233809245
Kp	-9.700000000000001	0.031152330353397678	0.038351073202844005	-0.06408312825963325	-0.005420275296611765
Kp	-9.6	0.030831172308518534	0.03795570131415489	-0.06342247745283291	-0.005364396169842599
Kp	-9.5	0.030510014263639335	0.03756032942546593	-0.06276182664603258	-0.005308517043073432
Kp	-9.4	0.03018885621875858	0.037164957536777454	-0.06210117583923225	-0.005252637916304162
Kp	-9.3	0.02986769817387744	0.03676958564808852	-0.061440525032431914	-0.005196758789534975
Kp	-9.200000000000001	0.029546540128995852	0.03637421375940059	-0.06077987422563158	-0.005140879662765836
Kp	-9.1	0.02922538208411765	0.03597884187071046	-0.06011922341883125	-0.005085000535996538
Kp	-9.0	0.028904224039236454	0.03558346998202046	-0.0594585726120308	-0.005029121409227302
Kp	-8.9	0.028583065994354923	0.0351880980933324	-0.05879792180523058	-0.004973242282458129
Kp	-8.8	0.028261907949476278	0.034792726204642244	-0.058137270998430135	-0.004917363155688977
Kp	-8.700000000000001	0.027940749904596857	0.03439735431595413	-0.05747662019162991	-0.004861484028919727
Kp	-8.6	0.027619591859714826	0.034001982427264	-0.05681596938482947	-0.004805604902150713
Kp	-8.5	0.027298433814835515	0.03360661053857629	-0.056155318578029134	-0.0047497257753815955
Kp	-8.4	0.026977275769953152	0.033211238649885705	-0.0554946677712288	-0.004693846648612304
Kp	-8.3	0.026656117725073175	0.03281586676119727	-0.05483401696442847	-0.004637967521843173
Kp	-8.2	0.02633495968019231	0.03242049487250845	-0.05417336615762813	-0.0045820883950738744
Kp	-8.1	0.02601380163531411	0.032025122983818405	-0.0535127153508278	-0.004526209268304604
Kp	-8.0	0.025692643590432968	0.03162975109512918	-0.052852064544027466	-0.00447033014153541
Kp	-7.9	0.025371485545551048	0.031234379206440382	-0.05219141373722713	-0.0044144510147663615
Kp	-7.8	0.025050327500671293	0.030839007317751733	-0.0515307629304268	-0.004358571887996945
Kp	-7.7	0.024729169455789596	0.030443635429062355	-0.050870112123626465	-0.004302692761227807
Kp	-7.6000000000000005	0.024408011410911118	0.030048263540373415	-0.05020946131682613	-0.004246813634458717
Kp	-7.5	0.024086853366030475	0.029652891651683905	-0.0495488105100258	-0.004190934507689439
Kp	-7.4	0.02376569532114961	0.029257519762994556	-0.04888815970322535	-0.004135055380920391
Kp	-7.3	0.02344453727626908	0.02886214787430638	-0.04822750889642513	-0.004079176254150975
Kp	-7.2	0.023123379231388658	0.028466775985616328	-0.047566858089624686	-0.0040232971273818155
Kp	-7.1000000000000005	0.022802221186509625	0.028071404096927762	-0.04690620728282435	-0.003967418000612621
Kp	-7.0	0.022481063141627927	0.027676032208238898	-0.04624555647602402	-0.003911538873843531
Kp	-6.9	0.022159905096747118	0.02728066031955004	-0.045584905669223574	-0.0038556597470742818
Kp	-6.8	0.021838747051865864	0.026885288430858783	-0.04492425486242335	-0.0037997806203052403
Kp	-6.7	0.021517589006986776	0.026489916542170974	-0.04426360405562291	-0.003743901493535942
Kp	-6.6000000000000005	0.02119643096210652	0.026094544653481804	-0.043602953248822574	-0.0036880223667667203
Kp	-6.5	0.020875272917225046	0.025699172764792836	-0.04294230244202224	-0.0036321432399975193
Kp	-6.4	0.020554114872347512	0.025303800876104784	-0.042281651635221906	-0.003576264113228443
Kp	-6.3	0.020232956827464094	0.024908428987415233	-0.04162100082842157	-0.003520384986459048
Kp	-6.2	0.019911798782585116	0.024513057098726355	-0.04096035002162124	-0.0034645058596899786
Kp	-6.1000000000000005	0.019590640737705084	0.024117685210035367	-0.040299699214820905	-0.00340862673292084
Kp	-6.0	0.019269482692821832	0.0237223133213476	-0.03963904840802057	-0.003352747606151729
Kp	-5.9	0.01894832464794352	0.023326941432657632	-0.03897839760122024	-0.0032968684793823755
Kp	-5.8	0.018627166603061657	0.022931569543969053	-0.038317746794419905	-0.0032409893526132577
Kp	-5.7	0.018306008558183623	0.022536197655280883	-0.03765709598761957	-0.0031851102258439873
Kp	-5.6000000000000005	0.01798485051330148	0.022140825766590298	-0.03699644518081924	-0.003129231099074911
Kp	-5.5	0.017663692468422226	0.02174545387790103	-0.03633579437401879	-0.003073351972305745
Kp	-5.4	0.017342534423541806	0.021350081989212132	-0.03567514356721857	-0.0030174728455365646
Kp	-5.3	0.017021376378661884	0.02095471010052369	-0.035014492760418126	-0.0029615937187672386
Kp	-5.2	0.01670021833378285	0.0205593382118343	-0.0343538419536179	-0.002905714591997864
Kp	-5.1000000000000005	0.01637906028890071	0.020163966323144832	-0.03369319114681746	-0.00284983546522892
Kp	-5.0	0.016057902244019845	0.019768594434455115	-0.033032540340017125	-0.0027939563384596286
Kp	-4.9	0.0157367441991397	0.019373222545767486	-0.03237188953321679	-0.002738077211690393
Kp	-4.8	0.015415586154259614	0.018977850657079038	-0.031711238726416346	-0.0026821980849211086
Kp	-4.7	0.015094428109376973	0.018582478768388307	-0.031050587919616013	-0.0026263189581520532
Kp	-4.6000000000000005	0.014773270064499994	0.018187106879698735	-0.03038993711281568	-0.0025704398313829424
Kp	-4.5	0.014452112019618907	0.017791734991011315	-0.029729286306015346	-0.002514560704613762
Kp	-4.4	0.014130953974737265	0.0173963631023215	-0.029068635499215012	-0.002458681577844554
Kp	-4.3	0.013809795929854346	0.01700099121363226	-0.028407984692414567	-0.002402802451075381
Kp	-4.2	0.013488637884976146	0.01660561932494332	-0.027747333885614234	-0.0023469233243062007
Kp	-4.1	0.01316747984009467	0.016210247436254235	-0.02708668307881401	-0.002291044197536944
Kp	-4.0	0.012846321795212029	0.015814875547565856	-0.026426032272013678	-0.0022351650707677292
Kp	-3.9	0.012525163750335105	0.015419503658877131	-0.025765381465213233	-0.0021792859439985976
Kp	-3.8000000000000003	0.012204005705455129	0.01502413177018572	-0.02510473065841301	-0.0021234068172294313
Kp	-3.7	0.01188284766057332	0.014628759881496891	-0.024444079851612677	-0.0020675276904600637
Kp	-3.6	0.011561689615693732	0.01423338799280902	-0.023783429044812232	-0.0020116485636910222
Kp	-3.5	0.011240531570812645	0.013838016104119392	-0.02312277823801201	-0.001955769436921849
Kp	-3.4	0.010919373525932113	0.013442644215430611	-0.022462127431211676	-0.0018998903101525091
Kp	-3.3000000000000003	0.010598215481053663	0.013047272326741851	-0.02180147662441123	-0.0018440111833833567
Kp	-3.2	0.010277057436174575	0.01265190043805239	-0.021140825817610898	-0.0017881320566142597
Kp	-3.1	0.009955899391293571	0.01225652854936218	-0.020480175010810564	-0.0017322529298449407
Kp	-3.0	0.00963474134640993	0.01186115666067281	-0.01981952420401023	-0.0016763738030757883
Kp	-2.9	0.009313583301531175	0.01146578477198586	-0.019158873397209897	-0.001620494676306497
Kp	-2.8000000000000003	0.008992425256653086	0.011070412883295199	-0.018498222590409563	-0.0015646155495373792
Kp	-2.7	0.008671267211769751	0.01067504099460467	-0.01783757178360912	-0.001508736422768206
Kp	-2.6	0.008350109166889774	0.010279669105917506	-0.017176920976808896	-0.0014528572959990535
Kp	-2.5	0.008028951122006911	0.009884297217226622	-0.016516270170008562	-0.0013969781692298802
Kp	-2.4	0.007707793077127295	0.009488925328539264	-0.01585561936320823	-0.001341099042460804
Kp	-2.3000000000000003	0.0073866350322489005	0.009093553439849824	-0.015194968556407784	-0.0012852199156915198
Kp	-2.2	0.007065476987368063	0.008698181551160995	-0.01453431774960745	-0.0012293407889223049
Kp	-2.1	0.006744318942488087	0.00830280966247136	-0.013873666942807117	-0.0011734616621528818
Kp	-2.0	0.006423160897606778	0.007907437773783273	-0.013213016136006783	-0.0011175825353837918
Kp	-1.9000000000000001	0.0061020028527264125	0.007512065885094992	-0.01255236532920645	-0.0010617034086147017
Kp	-1.8	0.005780844807848157	0.007116693996406173	-0.011891714522406116	-0.0010058242818454036
Kp	-1.7	0.005459686762967486	0.006721322107717278	-0.011231063715605782	-9.499451550762164E-4
Kp	-1.6	0.005138528718084401	0.006325950219026134	-0.010570412908805338	-8.940660283070639E-4
Kp	-1.5	0.004817370673207172	0.00593057833033506	-0.009909762102005004	-8.381869015378629E-4
Kp	-1.4000000000000001	0.004496212628322865	0.005535206441646758	-0.009249111295204782	-7.823077747687035E-4
Kp	-1.3	0.0041750545834454145	0.0051398345529588	-0.008588460488404337	-7.264286479996759E-4
Kp	-1.2	0.003853896538563606	0.004744462664270234	-0.007927809681604114	-6.705495212303014E-4
Kp	-1.1	0.003532738493682769	0.004349090775579299	-0.00726715887480367	-6.146703944611698E-4
Kp	-1.0	0.0032115804488030697	0.0039537188868915	-0.006606508068003447	-5.587912676919965E-4
Kp	-0.9	0.0028904224039225657	0.0035583469982020006	-0.0059458572612030025	-5.029121409227191E-4
Kp	-0.8	0.0025692643590426723	0.0031629751095136466	-0.005285206454402669	-4.47033014153643E-4
Kp	-0.7000000000000001	0.0022481063141621405	0.0027676032208226037	-0.004624555647602335	-3.9115388738445583E-4
